565,en,let darwinism take its course so that the least stupid shall inherit the earth .,Let darwinism take its course so that the more knowledgeable can inherit the earth,<extra_id_0> let darwinism take its course so that the least stupid will inherit the earth
566,en,Then start quoting the damn cover instead of a message board!,Then please start quoting the cover instead of a message board.,quoting the damn cover instead of a message board!
567,am,አንቺ ደደብ ስለ ሃገርሽ የምታስቢ ከሆነ ወሬሽን ከምትነፊ አንድ የዳቦ ለተራበው የትግራይ ምስኪኑ ህዝብ ብትረጅው ይሻላል,ስለ ሃገርሽ የምታስቢ ከሆነ ሌላ ነገር ትተሽ  አንድ የዳቦ ለተራበው የትግራይ ምስኪኑ ህዝብ ብትረጅው ይሻላል,አንድ የዳቦ ለተራበው የትግራይ ምስኪኑ ህዝብ ብትረጅው ይሻላል
568,ru,это у нас китайцы всё пиздили и за своё выдавали,это у нас китайцы всё воровали и за своё выдавали,китайцы всё пиздили и за своё выдавали
569,am,ሀገርና መሪን መለየት እማ ይችል መሀይም ሁላ መንግስት በመጣ በሄደ ቁጥር ኢትዮጵያ ይፍረስ ይላል ሀገር ማንም ይሂድ ይምጣ ዘላለም ምትኖር ናት።,ሀገርና መሪን ለይተን ማየት መቻል ፡፡ የትኛውም መንግስት ቢመጣና ቢሄድ ኢትዮጵያ እንደ ሀገር ለዘላለም ምትኖር ናት።,መንግስት በመጣ በሄደ ቁጥር ኢትዮጵያ ይፍረስ ይላል ሀገር ማንም ይሂድ ይችል መሀይም ሁላ መንግስት በመጣ በሄደ ቁጥር ኢትዮጵያ ይፍረስ ይላል ሀገር ማንም ይሂድ ይምጣ ዘላለም ምትኖር ናት።
570,ru,потому что ты долбоёб ленивый ! жена ему плоха...)))))),Ты ленивый.жена ему не такая,<extra_id_0> ты долбоёб ленивый ! жена ему плоха...))))))
571,zh,国铝都有这样光明的未来,国内女性都有这样光明的未来,国铝都有这样光明的未来
572,ru,"Вчера сосед к себе в однушку двух ламантинов принёс, хз че делать, ментов вызывать, слава богу закон скоро появится","Вчера сосед к себе в однушку двух ламантинов принёс, не знаю что делать, полицию вызывать, хорошо закон скоро появится","<extra_id_0> сосед к себе в однушку двух ламантинов принёс, хз че делать, слава богу закон скоро появится"
573,am,ታዲያ አንተ ተጋሩ ፕጅ ላይ ምን ታደርጋለህ???,ታዲያ አንተ እዚህ ፕጅ ላይ ምን ታደርጋለህ???,<extra_id_0> አንተ ተጋሩ ፕጅ ላይ ምን ታደርጋለህ???
574,am,እቤተ መንግሥት ሲመለሱ ከባለ ቤትዋ ጋር አንደ ፎቶ ተነሱ ና ጠላት ደሰ አይበለውና ለአውሪው የምግብት።,ከቤተመንግስት ከባለ ቤትዎ ጋር አንድ ፎቶ ተነስተው ቢታይ,<extra_id_0> እቤተ መንግሥት ሲመለሱ ከባለ ቤትዋ ጋር አንደ ፎቶ ተነሱ ና ጠላት ደሰ አይበለውና ለአውሪው የምግብት።
575,zh,军阀割据占领华夏，分别是：北方人（一般北方人、辽宁、黑龙江）、南方人（被地狱狗蔑称为南大人）。北方分裂，南方人赢一局。,军阀割据占领华夏，分别是：北方人（一般北方人、辽宁、黑龙江）、南方人（被地域歧视的人蔑称为南大人）。北方分裂，南方人赢一局。,"军阀割据占领华夏,分别是:北方人、辽宁、黑龙江、南方人(被地狱狗蔑称为南大人)。北方分裂,南方人赢一局。"
576,zh,这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个仙女....,这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个自我感觉过于良好的女性....,"这种东西都能照做的不知道是没脊椎还是没脑子,不怕一万就怕万一,万一老婆是个仙女...."
577,zh,跟你们基佬学的??,跟你们男同性恋学的??,跟你们基佬学的??
578,ru,"чем бы дитя не тешилось,лишь бы не плакало! дегтярев-пидармон, куда ты полез?! народ недураки, все вам вылезет едросам-митингами!","чем бы дитя не тешилось,лишь бы не плакало! дегтярев, куда ты полез?! народ недураки, все вам вылезет!","онез-пидармон, куда ты полез?! народ недураки, все вам вылезет едросам-митингами!"
579,ar,الناس ينشرون لماذا لا يفعل الملاعين هذا وذاك، مزعج.,الناس ينشرون لماذا لا يفعل بعضهم هذا وذاك، مزعج.,<extra_id_0> لا يفعل الملاعين هذا وذاك، مزعج.
580,de,"#illner Leute, die Parteien wählen, die sie zu ""schon länger hier Lebenden"" herabwürdigen, sind schlicht #verblödet od. #geisteskrank","#illner Leute, die Parteien wählen, die sie zu ""schon länger hier Lebenden"" herabwürdigen, sind schlicht #naiv","<extra_id_0> #illner Leute, die Parteien wählen, die sie zu ""schon länger hier Lebenden"" herabwürdigen, sind schlicht #verblödet od. #geisteskrank"
581,ru,этого пидора бесплатно выучили в ссср!,этого человека бесплатно выучили в ссср!,<extra_id_0> этого пидора бесплатно выучили ссср!
582,uk,"Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій недойоб кидає мені АНЕКДОТИ.","Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ.","<extra_id_0>, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій недойоб кидає мені АНЕКДОТИ"
583,ar,هو السلام بتاعكم خاص بالصهاينة فقط لعنة الله عليكم وعلى سلامكم,هو السلام بتاعكم خاص بالصهاينة فقط ، يا له من سلام,لعنة الله عليكم وعلى سلامكم
584,es,"No busquéis más, ya tenemos al tonto del hilo.","No busqueis mas, aqui esta quien faltaba",<extra_id_0> no busquéis más ya tenemos al tonto del hilo
585,en,That had more content and was going to be an article until you deleted it again dumbass.,That had more content and was going to be an article until you deleted it again.,<extra_id_0> that had more content and was going to be an article until you delete it again dumbass.
586,hi,सूअर लोग अपना अस्तित्व बचाने में लगे हैं।।,बुरे लोग अपने अस्तित्व को बचाने में लगे हैं |,<extra_id_0> लोग अपना अस्तित्व देने हैं
587,es,Los mas valientes. Haz que pase!,"Los más valientes. Por favor, asegúrate de que avance",<extra_id_0> los Los Los Los hombres que pase!
588,en,queer ur gay i hope u read this,I hope you read this.,i hope u read this
589,zh,请视说这种人为弱智,请视说这种人为不明智的人,请视说这种人为弱智
590,uk,"Пізда катьонку, більше срать не буде.","Кінець катьонкуі, більше какати не буде.","онезку, більше срать не буде."
591,hi,ये रंडी कांग्रेस की बड़ी दुश्मनों में से एक,ये कांग्रेस की बड़ी दुश्मनों में से एक,<extra_id_0> ये रंडी कांग्रेस की बड़ी दुश्मनों में से एक
592,am,ሰፋሪ እሱ ድሮም ነበረ ኮተትሽን ይዛሽ ጎጃም ማሄድ ትችያለሽ,እሱ ድሮም ነበረ እቃሽ ይዛሽ ሀገርሽ ማሄድ ትችያለሽ,ድሮም ነበረ ኮተትሽን ይዛሽ ጎጃም ማሄድ ትችያለ
593,en,legacy of being a selfish shit head .,Legacy of being a selfish person,<extra_id_0> legacy of being a selfish shit head
594,de,"Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Muschpoke zusammen 😜","Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Bevölkerung zusammen 😜","<extra_id_0> Helmut Schmidt hatte allein mehr Verstand, als die gesamt Berliner Muschpoke zusammen 😜"
595,uk,ЦЕ ЯКИЙСЬ СТЬОБ ВІД РОЗРОБНИКІВ,Це якесь знущання від розробників,ЦЕ ЯКИЙСЬ СТЬОБІД РОЗРОБНИКІВ
596,uk,"Пише: ""Я думала хуйня в мене в житті через відсутність сексу, порішала з сексом, а хуйня лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося.","я думала хуйня в мене в житті через відсутність сексу, порішала з сексом, а хуйня лишилася."
597,de,Hier haben einige Politiker richtige abgesahnt..... Und der Oberguru Maschmayer macht jetzt einen auf Fernsehstar...und produziert seiner alten b-Movies. 😃😃,Hier haben einige Politiker richtige abgesahnt..... Und der Maschmayer macht jetzt einen auf Fernsehstar...und produziert seiner alten b-Movies. 😃😃,<extra_id_0> haben einige Politiker richtig abgesahnt..... Und der Oberguru Maschmayer macht jetzt einen auf Fernsehstar...und produziert seiner alten b-Movies. 😃😃
598,de,"Dummes Gelaber, Kern. Kurz stellt sich nicht gegen die Italiener. Er. will nur 200.000 Invasoren nicht nach Österreich einreisen lassen.","Unsinnige Aussage, Kern. Kurz stellt sich nicht gegen die Italiener. Er. will nur 200.000 Einwanderer nicht nach Österreich einreisen lassen.",<extra_id_0> stellt sich nicht gegen Italiener. Er. will nur 200.000 Invasoren nicht nach Österreich einreisen lassen.
599,es,lo personal es político pero no por ello tienes ke ir a una manifa ke convocan sindicatos de mierda,Lo personal es político pero eso no significa que haya que ir a una manifestación que convoque a sindicatos.,<extra_id_0> lo personal es político pero no por ello tienes ke ir a una manifa ke convocan sindicatos de mierda
600,zh,神经病，连谁删你都不知的质杖还来装，笔,神经病，连谁删你都不知的不明智的人还来装，笔,"绪病,连谁删你都不知的质杖还来装,笔"
601,es,Pero sois periodistas o idiotas? Aún estando en catalán pone Franquismo!,Son periodistas o qué aún estando en catalán ponen franquismo,<extra_id_0> sois periodistas o idiotas? Aún estando en catalán pone Franquismo!
602,es,"Jajajajaja turco, subnormal, cuñado e español madremía.... PLENOOOO","Jajajajaja turco, cuñado e español madremía.... PLENOOOO","<extra_id_0>, subnormal, cuñado e español madremía.... PLENOOOO"
603,zh,比如在父母面前抽烟的大孝子行为,比如在父母面前抽烟的不孝行为,比如在父母面前抽烟的大孝子行为
604,am,ስዩም ተሾመ ዝም ብሎ የሚለፈልፍ ነበር የመሰለኝ:: ደመቀ የሚሉት ፈዛዛ ግን ባለጌውን ጎትቶ ቤኒሻንጉል ይዞት ሲሄድ ሳይ ነው አሀ ያልኩት:: ተራ ጀግና,ስዩም ተሾመ ያለ ማስረጃ የሚናገር ነበር የመሰለኝ:: አቶ ደመቀ ግን ሰውዬውን ቤኒሻንጉል ይዞት ሲሄድ ሳይ ነው አሀ ያልኩት::,ስዩም ተሾመ ዝም ብሎ የሚለፈልፍ ነበር የመሰለኝ:: ተራ ጀግና
605,ar,الاغتصاب هو اعتداء جنسي بواسطة أي جنس، بغض النظر عن وجود قضيب أو عدمه!,الاغتصاب هو اعتداء جنسي بواسطة أي جنس!,<extra_id_0> اعتداء جنسي بواسطة أي جنس بغض النظر عن وجود قضيب أو عدمه!
606,uk,Та сукк пиздую з сльозами на очах,Та іду з сльозами на очах,<extra_id_0> та сукк пиздую
607,en,"could ve fooled me , all governments are corrupt as fuck .",All governments are corrupt,<extra_id_0> governments are corrupt as fuck .
608,am,አብሮ መኖርን አውሪ ጥላቻን አትስበኪ የብዙሐን ሀገር ናት ኢትዮጵያ በጭንቅላት እደጊ,አብሮ መኖርን ነው ማውራት ያለብሽ የብዙሐን ሀገር ናት ኢትዮጵያ,ወሪ የብዙሐን ሀገር ናት ኢትዮጵያ በጭንቅላት እደጊ
609,es,Yo soy así puto moro,Yo soy así,绪 soy así puto moro
610,zh,黑河南和北方 最严重的是西南地区及东北地区 都是一群南蛮搞的鬼 他们没什么本事 只会在网络上破坏民族团结 搞国家分裂 因为他们有着不为人知的优越感！,黑河南和北方 较普遍的是西南地区及东北地区 都是一些南方人参与的 他们可能能力有所欠缺 会在网络上破坏民族团结 搞国家分裂 因为他们有着不为人知的优越感！,黑河南和北方 最严重的是西南地区及东北地区 都是一群南蛮搞的鬼 他们没什么本事 只会在网络上破坏民族团结 搞国家分裂 搞国家分裂 因为他们有着不为人知的优越感!
611,ru,"сука раньше всё в бункер уходило, щас жмотьё бля сделали, что не уходит, сторожи теперь сиди богатство :-d разрабы уебанки конченные","раньше всё в бункер уходило, щас сделали, что не уходит, сторожи теперь сиди богатство :-d ","щас всё в бункер уходило, щас жмотьё бля сделали, что не уходит, сторожи теперь сиди богатство :-d"
612,hi,उनमें एक ये टोटिचोर शामिल है !!!,उनमें एक ये बेकार आदमी शामिल है !!!,<extra_id_0> उनमें येटिचोर शामिल है !!!
613,en,You are an idiot and you can't block anyone.,You can't block anyone.,<extra_id_0> You are an idiot and you can't block anyone.
614,zh,猩猩都比黑??好看,我个人觉得黑种人不符合我的审美,猩猩都比黑??好看
615,uk,"Охуєнні мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.","Крутi мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.","<extra_id_0>, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт"
616,hi,इसकी जाँच होनी चाहिए | इसके पीछे देश के टुकड़े-टूकडे करने वाली हरामी की शक्तियों तो नहीं  हैं |,इसकी जाँच होनी चाहिए | इसके पीछे देश को बर्बाद करने वाले बुरे लोगों की शक्तियों तो नहीं हैं |,<extra_id_0>के पीछे देश के टुकड़े-टूकडे करने वाली हरामी की शक्तियों तो नहीं हैं |
617,es,¿Van a seguir con el mismo tema de los comediantes mediocres?,¿Van a seguir con el mismo tema de los comediantes?,<extra_id_0> ¿Van a seguir con el mismo tema de los comediantes mediocres?
618,zh,傻逼双标狗而已,不明智的双标的人而已,傻逼双标狗而已
619,de,Düsseldorf ist nicht die einzige dumme Stadt...und mit dem Messerstecher habe ich mehr Mitleid als mit dem Möchtegernbürgermeister...!!,Düsseldorf ist nicht die einzige Stadt mit diesen Herausforderungen...und mit dem Täter habe ich mehr Mitleid als mit dem Bürgermeister...!!,<extra_id_0> Düsseldorf ist nicht die einzige dumme und mit dem Messerstecher habe ich mehrleid als mit dem Möchtegernbürgermeister...!!
620,ru,"путин, сука! ты президент!, какой страны?","путин! ты президент!, какой страны?",<extra_id_0> путин! ты президент! какой страны?
621,am,የራሷ እያረረ የሰው ታማስላለች ለመሆኑ በየትኛው ሙራልህ ለ ቻይና happy የሚል መልዕክት ማስተላለፍ የፈለከው ?,ከእኛ ነባራዊ ሁንታ ጋር የማይጣጣምን ነገር፤ ለ ቻይና happy የሚል መልዕክት ለምን ማስተላለፍ እንደፈለክ አልገባኝም,ቻይና happy የሚል መልዕክት ማስተላለፍ የፈለከው ?
622,uk,"Їбати блядєй тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами к хуям, схоже у повному складі.","Карати  тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами, схоже у повному складі.","<extra_id_0> тих починаючи, що гальмують законодавчі процеси, кінчаючи судами к хуям, схоже у повному складі"
623,hi,तु बीजेपी के गलती का इंतजार ऐसा करता है  जैसे कि रंडी को ग्राहक का हो |,तू बीजेपी के गलती का इंतजार बहुत बेसब्री से करता है । ,<extra_id_0> तु बीजेपी के गलती का इंतजार ऐसा करता है जैसे कि रंडी को ग्राहक का हो |
624,uk,бляяя точно) і поміняти прізвище вконтактику,Блін точно)і поміняти прізвище вконтактику,бляяя точно) і поміняти прізвище вконтактику
625,en,"how else could it have become , with bribery being legal and shit ? .","How else could it have become, with bribery being legal?","<extra_id_0> how else could it have become , with bribery being legal and shit?"
626,uk,а мені нравПросто гріх дрищів не падйобувать,а мені нравПросто гріх противних не підколювати,а мені нравПросто гріх дрищів не падйобувать
627,ar,مستحيل الشعب الفلسطيني كذا انت لاتمثل الشعب الفلسطيني يا حمار,مستحيل الشعب الفلسطيني كذا انت لاتمثل الشعب الفلسطيني,لاتمثل الشعب الفلسطيني يا حمار
628,de,"Huuuuuuuuuu, geht doch, Murksel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre ""Mäulchenfalten"" verschwanden 😂😂😂","Huuuuuuuuuu, geht doch, Merkel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre ""Mundfalten"" verschwanden 😂😂😂","<extra_id_0> geht doch, Murksel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre ""Mäulchenfalten"" verschwanden 😂😂😂😂"
629,zh,万一他就是黑黑了,万一他就是黑人了,万一他就是黑黑了
630,ar,تأكدوا هل لاعب كرة قدم والا كرة قدم أمريكية.. لأنهم يجون اقزام زي هذا,تأكدوا هل لاعب كرة قدم والا كرة قدم أمريكية.. لأنهم يجون قصار زي هذا,<extra_id_0> لاعب كرة قدم أمريكية.. لأنهم يجون اقزام زي هذا
631,ar,حد يقع في نفس الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط البيت*,حد يقع في نفس الغلط مرتين؟ انت ما تفكر يابني؟ *وانا رايح عن الغلط البيت*,أثناء الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط مرتين؟ انت اهبل يابني؟ *وانا
632,de,Uiiii...die Häßlichkeit geht in die nächste Runde...,Uiiii... die nächste Runde...,<extra_id_0>...die Häßlichkeit geht in die nächste Runde
633,am,አዎ ምን አባሽ አባትህ አገባህ እንደናንተ የአለም ህዝብ ድንጋይ ራስ መሰላችሁ ለእውነት ይቆማል ድንጋይ ራስ ኮተታም ሁላ,አይመለከታችሁም እንደናንተ የአለም ህዝብ ሁኔታውን የማይረዳ መሰላችሁ ለእውነት ይቆማል የማታስቡ,ምን አባሽ አባትህ አገባህ እንደናንተ የአለም ህዝብ ድንጋይ ራስ መሰላችሁ ለእውነት ይቆማል
634,zh,直接举报这个黑比，,直接举报这个黑人，,"直接举报这个黑比,"
635,en,i could understand how many people would shit their pants seeing a title like this,I could understand how many people would get scared seeing a title like this.,i could understand how many people would shit their pants seeing a title like this
636,ar,لماذا لا تنزل ياحمار وتحتج على ذلك.,لماذا لا تنزل وتحتج على ذلك,<extra_id_0>اذا لا تنزل ياحمار وتحتج على ذلك
637,es,"Culpa de las mafias y lo progres follarefugees que hacen efecto llamada, nos quedamos sin 57 pensiones","Culpa de las mafias y lo progres que hacen efecto llamada, nos quedamos sin 57 pensiones",<extra_id_0> que hacen efecto llamada nos quedamos sin 57 pensiones
638,es,",, pin pon , todos los rojos delincuentes en sus ejercicio  ..","pin pon , todos los rojos en sus ejercicio","<extra_id_0>, pin pon , todos los rojos delincuentes en sus ejercicio .."
639,zh,黑东北的百分之九十是“好客山洞” 见不得中国好的是美国佬小日本 见不得东北好的是好客山洞,我个人认为黑东北的百分之九十是“好客山东” 见不得中国好的是美国人日本人 见不得东北好的是山东人,黑东北的百分之九十是“好客山洞” 见不得中国好的是美国佬小日本 见不得东北好的是美国佬小日本 见不得东北好的是好客山洞
640,zh,全国黑上海，上海黑白完，所以被黑的最惨的还是白完。,全国黑上海，上海黑安徽，所以被黑的最惨的还是安徽。,"最近黑上海,上海黑白完,所以被黑的最惨的还是白完。"
641,zh,同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人爪牙和虫类的亲儿子,同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人的忠实帮手和崇拜外国人的人,同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人爪牙和虫类的亲儿子
642,am,ምን ቀረብኝ ብለህ ነው???የውሻ የድመት እና የእባብ ጥብስ ነው እኮ ይቀረብህ ብቻ ከአማረህ መከልከል የለበትም ባይ ነኝ የሚመለከተው ሁሉ ክትትል ማድረግ ይኖርበታል,ከማይበሉ እንሰሳት ተሰርቶ የሚቀርብ ጥብስ ቢቀርብህስ ?,ምን ቀረብኝ ብለህ ነው???የውሻ የድመት እና የእባብ ጥብስ ነው እኮ ይቀረብህ ብቻ ከአማረህ መከልከል የለበትም ባይ ነኝ የሚመለከተው ሁሉ ክትትል ማድረግ ይኖርበታል
643,ar,قردوغان 🐒 لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…,أردوغان لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…,<extra_id_0> لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ...
644,de,#Diesel-#Fahrverbote: Wie vorhergesagt nimmt ihnen das #Globalisten-#Dreckspack jetzt leistbare #Mobilität &amp; zerstört dt. Schlüsselindustrie,#Diesel-#Fahrverbote: Wie vorhergesagt nimmt ihnen das #Globalisten-Gruppe jetzt leistbare #Mobilität & zerstört dt. Schlüsselindustrie,nimmt ihnen das #Globalisten-#Dreckspack jetzt leistbare #Mobilität &amp; zerstört dt. Schlüsselindustrie
645,de,"Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. ein Tritt in den Arsch, der sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika.","<extra_id_0> die Hälfte der Moslime den Handschlag verweigert, hilft nur. ein Tritt in den Arsch, der sie zurückschickt nach Afrika."
646,en,likes to eat shit It's true and he told me himself!,"likes to eat bad food, that's true and he told me himself!",''s true and he told me himself!
647,am,ኢትዮጵያን ሶሪያ የሚያደርጋት የአብይ አድሎኛ እና ሴረኛ አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።,ኢትዮጵያን ሶሪያ የሚያደርጋት የመንግስት አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።,ኢትዮጵያን ሶሪያ የሚያደርጋት የአብይ አድሎኛ እና ሴረኛ አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።
648,ru,"не хуй руку поднимать на благородное создание, а сам он животное.","Не надо руку поднимать на благородное создание, а сам он нехороший человек","<extra_id_0> не хуй руку поднимать на создание, а сам он животное"
649,es,Este es el maricón de Aida?,Este es el de Aida?,<extra_id_0> Este Este sitio de aida
650,uk,Яка була курва матиТака ж курва дочка!,Яка була мати така ж і дочка,<extra_id_0> яка була курва матиТака ж курва дочка!
651,ar,انها وعاء من الروث، وأنت تعرف ذلك .,هذا لا معنى له، كما تعلمون,انها وعاء من الروث، وأنت تعرف ذلك
652,es,cuidado con estos conspiradores de mierda,Cuidado con estas personas,<extra_id_0> cuidado con estos conspiradores de mierda
653,ar,لماذا يهتم الكنديون بالهوكي في حين أن فرقهم كلها خاسرة؟,لماذا يهتم الكنديون بالهوكي في حين أن فرقهم ك ليست الأفضل؟,<extra_id_0>اذ يهتم الكنديون بالهوكي في حين أن فرقهم كلها خاسرة؟
654,ru,"уебище, напишите нормально,вы,что не наши что-ли?","напишите нормально, вы, что не нашли что-ли?","<extra_id_0>шите нормально,вы,что не наши что-ли?"
655,en,You dumb motherfucker I am going to sue the shit out of you,I am going to sue everything out of you,<extra_id_0> dumb motherfucker I am going to sue the shit out of you
656,en,"we shouldn t be shitting on his good name , and saying what he should , and shouldn t have done .",we should not desecrate his name instead we should have done better.,"<extra_id_0> we shouldn t be shitting on his good name , and saying what he should, and shouldn t have done ."
657,en,"that said , i hope they get a great attorney and sue the shit out of the cops .","that said , i hope they get a great attorney and sue the cops .",<extra_id_0> i hope they get a great lawyer and sue the shit out of the cops .
658,ar,ياعم كس أمك هو إنت ما تعرفش اننا بعتنا زيارات و عاملين جسر جوى و فى مستشفى ميدانى اتعمل يلعن ميتين أمك إبن شرموطة,ياعم هو إنت ما تعرفش اننا بعتنا زيارات و عاملين جسر جوى و فى مستشفى ميدانى اتعمل,ياعم كس أمك هو إنت ما تعرفش اننا بعتنا زيارات و عاملين جسر جوى و فى مستشفى ميدانى اتعمل يلعن ميتين أمك إبن شرموطة
659,zh,上去打死这些默,上去让这些我不太喜欢的黑人付出代价,上去打死这些默
660,ru,мрази бедный ребёнок я представляю какая у него ненависть к родителям.,бедный ребёнок я представляю какая у него ненависть к родителям.,я представляю какая у него ненависть к родителям.
661,uk,звідки вони вобше блять вилізли?,звідки вони вобше вилізли?,вони вобше блять вилізли?
662,am,እንደውም ፓለቲካ ውስጥ ምን ትስራላችሁም ተብለናል ጠንክረን መማርና መስራት ይጠበቅብናል ለቅሶን ለለቅስኖች መተው አለብን  ሃሃሃ,ፓለቲካ ውስጥ ምንም አትሰሩም ተብለናል፡፡ጠንክረን መማርና መስራት ይጠበቅብናል ሌላውን ለሚመለከተው በመተው,ፓለቲካ ውስጥ ምን ትስራላችሁም ተብለናል ጠንክረን መስራት ይጠበቅብናል ለቅሶን ለለቅስኖች መተው አለብን ሃሃሃ
663,ar,هي كانت سليطة جدا على المنصة!,كانت غير لائقة على منصة الشهود.,<extra_id_0> هي كانت سليطة جدا على المنصة!
664,uk,"Має дві роботи, але вкрай ниє, яка у нас хренова держава, який він бідний, яке хуйове життя.","Має дві роботи, але вкрай ниє, яка у нас хренова держава, який він бідний, яке прикре у ньго життя.","<extra_id_0> дві роботи, але вкрай ниє, яка у нас хренова держава, який він бідний, яке життя"
665,uk,"Ох ці баби, котрі всерйоз думають, що комусь не похуй на все, що відбувається в їхньому житті.","Ох ці жінки, котрі всерйоз думають, що комусь не байдуже на все, що відбувається в їхньому житті.","<extra_id_0>, котрі всерйоз думають, що комусь не похуй на все, що відбувається в їхньому житті."
666,am,የሄ ተረት ተረት ለማያውቅ ጅል ሄደህ ንገረው የኢትዮጵያ ፖለቲክስ በደምብ ኣውቀዋለው:: ያልኩህን ብቻ ኣትርሳ::,የሄ ተረት ተረት ለማያውቅ ሰው ሄደህ ንገረው የኢትዮጵያ ፖለቲክስ በደምብ ኣውቀዋለው:: ያልኩህን ብቻ ኣትርሳ::,ሄደህ ንገረው የኢትዮጵያ ፖለቲክስ በደምብ ኣውቀዋለው:: ያልኩህን ብቻ
667,ru,че хватило? че добавить? жопой жирной что ли покрутила? :-d :-d,Что хватило? Что добавить?,<extra_id_0> хватило? че добавить? жопой жирной что ли покрутила?
668,uk,"Ніщо так не бадьорить зранку як ""блять, проспав"".","Ніщо так не бадьорить зранку як ""жах, проспав"".","онез так не бадьорить зранку як ""блять, проспав""."
